Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,
2026-01-12 12:03:00+00:00,4594.7001953125,4595.0,4593.2001953125,4594.2001953125,96
2026-01-12 12:04:00+00:00,4594.2001953125,4594.89990234375,4593.7998046875,4594.5,45
2026-01-12 12:05:00+00:00,4593.89990234375,4594.7998046875,4592.7998046875,4594.2001953125,84
2026-01-12 12:06:00+00:00,4593.0,4593.7001953125,4592.60009765625,4593.7001953125,98
2026-01-12 12:07:00+00:00,4593.2001953125,4594.10009765625,4592.5,4592.89990234375,66
2026-01-12 12:08:00+00:00,4590.39990234375,4594.10009765625,4587.60009765625,4593.0,543
2026-01-12 12:09:00+00:00,4590.7998046875,4592.2001953125,4589.7001953125,4590.2998046875,259
2026-01-12 12:10:00+00:00,4594.10009765625,4594.10009765625,4590.89990234375,4590.89990234375,308
2026-01-12 12:11:00+00:00,4594.0,4595.10009765625,4593.7998046875,4594.10009765625,98
2026-01-12 12:12:00+00:00,4592.2001953125,4594.10009765625,4592.2001953125,4594.10009765625,67
2026-01-12 12:13:00+00:00,4593.0,4593.0,4590.7998046875,4591.89990234375,102
2026-01-12 12:14:00+00:00,4592.2998046875,4594.2001953125,4592.2998046875,4593.2998046875,75
2026-01-12 12:15:00+00:00,4591.7998046875,4592.2001953125,4591.10009765625,4591.5,104
2026-01-12 12:16:00+00:00,4590.2998046875,4591.60009765625,4590.10009765625,4591.60009765625,167
2026-01-12 12:17:00+00:00,4589.89990234375,4591.89990234375,4589.60009765625,4590.2998046875,127
2026-01-12 12:18:00+00:00,4589.60009765625,4590.60009765625,4588.5,4590.10009765625,160
2026-01-12 12:19:00+00:00,4590.39990234375,4590.89990234375,4589.2998046875,4589.7001953125,77
2026-01-12 12:20:00+00:00,4590.60009765625,4590.7001953125,4589.5,4590.2998046875,60
2026-01-12 12:21:00+00:00,4591.5,4592.2998046875,4590.2998046875,4590.2998046875,156
2026-01-12 12:22:00+00:00,4589.2998046875,4591.60009765625,4589.2001953125,4591.5,188
2026-01-12 12:23:00+00:00,4591.10009765625,4591.2998046875,4588.0,4589.10009765625,302
2026-01-12 12:24:00+00:00,4591.89990234375,4592.0,4590.5,4591.10009765625,97
2026-01-12 12:25:00+00:00,4591.7998046875,4592.2998046875,4591.10009765625,4591.89990234375,94
2026-01-12 12:26:00+00:00,4591.7001953125,4592.2001953125,4590.5,4591.2998046875,155
2026-01-12 12:27:00+00:00,4591.2998046875,4592.39990234375,4591.10009765625,4591.5,104
2026-01-12 12:28:00+00:00,4591.60009765625,4592.5,4591.60009765625,4591.7001953125,64
2026-01-12 12:29:00+00:00,4592.2998046875,4592.5,4591.60009765625,4591.60009765625,50
2026-01-12 12:30:00+00:00,4592.2998046875,4593.10009765625,4592.10009765625,4592.39990234375,88
2026-01-12 12:31:00+00:00,4592.5,4592.7001953125,4591.7998046875,4592.5,52
2026-01-12 12:32:00+00:00,4593.2001953125,4593.89990234375,4592.60009765625,4592.89990234375,67
2026-01-12 12:33:00+00:00,4594.0,4594.39990234375,4593.10009765625,4593.2001953125,65
2026-01-12 12:34:00+00:00,4594.39990234375,4595.10009765625,4594.0,4594.2998046875,129
2026-01-12 12:35:00+00:00,4595.0,4595.5,4594.39990234375,4594.60009765625,86
2026-01-12 12:36:00+00:00,4595.60009765625,4595.7001953125,4593.5,4594.7001953125,128
2026-01-12 12:37:00+00:00,4594.2998046875,4595.7998046875,4593.89990234375,4595.60009765625,90
2026-01-12 12:38:00+00:00,4595.10009765625,4595.10009765625,4594.10009765625,4594.2001953125,91
2026-01-12 12:39:00+00:00,4594.7001953125,4595.39990234375,4593.7998046875,4595.2001953125,108
2026-01-12 12:40:00+00:00,4595.10009765625,4595.39990234375,4594.2998046875,4594.7001953125,56
2026-01-12 12:41:00+00:00,4595.2998046875,4595.60009765625,4594.39990234375,4595.0,123
2026-01-12 12:42:00+00:00,4594.7001953125,4595.10009765625,4594.10009765625,4595.10009765625,62
2026-01-12 12:43:00+00:00,4595.39990234375,4595.39990234375,4594.7001953125,4594.7998046875,52
2026-01-12 12:44:00+00:00,4595.60009765625,4596.7001953125,4595.39990234375,4595.5,123
2026-01-12 12:45:00+00:00,4595.7998046875,4596.5,4595.7001953125,4596.0,71
2026-01-12 12:46:00+00:00,4595.2998046875,4596.10009765625,4595.2998046875,4596.0,46
2026-01-12 12:47:00+00:00,4596.10009765625,4596.5,4595.39990234375,4595.5,36
2026-01-12 12:48:00+00:00,4597.2001953125,4597.7001953125,4595.2001953125,4596.10009765625,225
2026-01-12 12:49:00+00:00,4596.7001953125,4597.2998046875,4596.39990234375,4597.2001953125,114
2026-01-12 12:50:00+00:00,4598.10009765625,4598.5,4596.2998046875,4596.5,105
2026-01-12 12:51:00+00:00,4599.0,4599.2998046875,4598.2001953125,4598.5,110
2026-01-12 12:52:00+00:00,4599.39990234375,4599.39990234375,4598.39990234375,4599.10009765625,65
2026-01-12 12:53:00+00:00,4598.7001953125,4599.5,4598.10009765625,4599.2998046875,141
2026-01-12 12:54:00+00:00,4598.60009765625,4599.0,4597.7998046875,4598.7998046875,123
2026-01-12 12:55:00+00:00,4598.7001953125,4599.39990234375,4598.2998046875,4598.7001953125,106
2026-01-12 12:56:00+00:00,4598.60009765625,4599.0,4597.2998046875,4598.60009765625,84
2026-01-12 12:57:00+00:00,4598.5,4598.89990234375,4597.7998046875,4598.89990234375,91
2026-01-12 12:58:00+00:00,4599.5,4599.7998046875,4598.5,4598.5,83
2026-01-12 12:59:00+00:00,4600.39990234375,4600.39990234375,4599.2998046875,4599.2998046875,286
2026-01-12 13:00:00+00:00,4601.60009765625,4601.7998046875,4598.5,4600.39990234375,405
2026-01-12 13:01:00+00:00,4602.60009765625,4603.0,4600.39990234375,4601.2001953125,350
2026-01-12 13:02:00+00:00,4602.39990234375,4603.60009765625,4600.60009765625,4602.7001953125,840
2026-01-12 13:03:00+00:00,4605.39990234375,4605.7001953125,4602.0,4602.5,351
2026-01-12 13:04:00+00:00,4605.89990234375,4606.5,4603.0,4605.2001953125,297
2026-01-12 13:05:00+00:00,4607.5,4607.89990234375,4605.60009765625,4606.0,357
2026-01-12 13:06:00+00:00,4607.60009765625,4608.5,4606.60009765625,4607.7001953125,388
2026-01-12 13:07:00+00:00,4611.10009765625,4611.60009765625,4607.0,4607.7001953125,548
2026-01-12 13:08:00+00:00,4613.2001953125,4614.89990234375,4610.5,4611.2001953125,749
2026-01-12 13:09:00+00:00,4611.7001953125,4613.60009765625,4611.0,4613.39990234375,301
2026-01-12 13:10:00+00:00,4613.2001953125,4614.7001953125,4611.60009765625,4611.7001953125,388
2026-01-12 13:11:00+00:00,4613.7001953125,4615.5,4612.10009765625,4613.10009765625,417
2026-01-12 13:12:00+00:00,4618.60009765625,4618.60009765625,4612.2998046875,4613.60009765625,538
2026-01-12 13:13:00+00:00,4618.60009765625,4620.2001953125,4617.0,4618.10009765625,485
2026-01-12 13:14:00+00:00,4617.10009765625,4618.7998046875,4615.60009765625,4618.7001953125,517
2026-01-12 13:15:00+00:00,4620.60009765625,4620.89990234375,4617.2001953125,4617.2998046875,330
2026-01-12 13:16:00+00:00,4620.89990234375,4621.2998046875,4619.60009765625,4620.60009765625,374
2026-01-12 13:17:00+00:00,4619.2998046875,4621.2001953125,4618.7001953125,4621.0,468
2026-01-12 13:18:00+00:00,4618.7998046875,4621.2001953125,4618.2001953125,4619.2998046875,391
2026-01-12 13:19:00+00:00,4619.2001953125,4619.89990234375,4617.7998046875,4618.7998046875,288
2026-01-12 13:20:00+00:00,4618.7998046875,4620.60009765625,4618.0,4619.2001953125,274
2026-01-12 13:21:00+00:00,4617.10009765625,4618.60009765625,4617.10009765625,4618.60009765625,327
2026-01-12 13:22:00+00:00,4618.89990234375,4619.60009765625,4617.10009765625,4617.10009765625,261
2026-01-12 13:23:00+00:00,4621.39990234375,4621.7998046875,4618.2001953125,4619.0,416
2026-01-12 13:24:00+00:00,4620.2001953125,4621.89990234375,4619.39990234375,4621.2001953125,394
2026-01-12 13:25:00+00:00,4617.89990234375,4621.7998046875,4617.89990234375,4620.60009765625,278
2026-01-12 13:26:00+00:00,4617.0,4618.2998046875,4615.7998046875,4618.2001953125,335
2026-01-12 13:27:00+00:00,4615.7001953125,4616.89990234375,4614.5,4616.60009765625,376
2026-01-12 13:28:00+00:00,4615.5,4617.2001953125,4615.2998046875,4615.39990234375,133
2026-01-12 13:29:00+00:00,4615.10009765625,4616.2998046875,4614.60009765625,4615.7001953125,857
2026-01-12 13:30:00+00:00,4617.2001953125,4618.7001953125,4615.39990234375,4615.39990234375,602
2026-01-12 13:31:00+00:00,4618.60009765625,4618.7001953125,4616.2001953125,4617.10009765625,250
2026-01-12 13:32:00+00:00,4617.89990234375,4618.89990234375,4617.2998046875,4618.5,141
2026-01-12 13:33:00+00:00,4618.0,4619.39990234375,4617.39990234375,4618.2998046875,237
2026-01-12 13:34:00+00:00,4619.89990234375,4619.89990234375,4616.2998046875,4617.89990234375,203
2026-01-12 13:35:00+00:00,4618.39990234375,4619.60009765625,4618.0,4619.60009765625,143
2026-01-12 13:36:00+00:00,4618.7001953125,4620.60009765625,4617.89990234375,4618.2001953125,358
2026-01-12 13:37:00+00:00,4618.39990234375,4620.10009765625,4618.0,4619.2998046875,177
2026-01-12 13:38:00+00:00,4619.2998046875,4619.7001953125,4617.7001953125,4618.39990234375,171
2026-01-12 13:39:00+00:00,4620.7998046875,4621.5,4619.10009765625,4619.5,371
2026-01-12 13:40:00+00:00,4622.7998046875,4623.7001953125,4620.60009765625,4621.0,525
2026-01-12 13:41:00+00:00,4617.2001953125,4622.60009765625,4616.39990234375,4622.60009765625,344
2026-01-12 13:42:00+00:00,4617.5,4619.39990234375,4616.60009765625,4617.10009765625,231
2026-01-12 13:43:00+00:00,4620.60009765625,4621.2001953125,4617.5,4617.7001953125,151
2026-01-12 13:44:00+00:00,4619.2998046875,4621.0,4619.2998046875,4621.0,85
2026-01-12 13:45:00+00:00,4619.2001953125,4620.89990234375,4618.2998046875,4619.60009765625,181
2026-01-12 13:46:00+00:00,4620.2998046875,4621.0,4619.39990234375,4619.7001953125,213
2026-01-12 13:47:00+00:00,4623.7001953125,4624.0,4619.10009765625,4620.2998046875,301
2026-01-12 13:48:00+00:00,4622.89990234375,4625.0,4621.89990234375,4623.7998046875,506
2026-01-12 13:49:00+00:00,4624.60009765625,4625.5,4623.0,4623.0,283
2026-01-12 13:50:00+00:00,4626.2001953125,4627.10009765625,4624.2998046875,4624.89990234375,390
2026-01-12 13:51:00+00:00,4628.39990234375,4628.7998046875,4625.89990234375,4626.10009765625,412
2026-01-12 13:52:00+00:00,4627.60009765625,4628.89990234375,4627.0,4628.60009765625,408
2026-01-12 13:53:00+00:00,4628.5,4628.7998046875,4627.39990234375,4627.60009765625,157
2026-01-12 13:54:00+00:00,4630.10009765625,4630.60009765625,4628.7001953125,4628.7998046875,490
2026-01-12 13:55:00+00:00,4629.7998046875,4630.7998046875,4628.89990234375,4630.0,344
2026-01-12 13:56:00+00:00,4628.39990234375,4630.39990234375,4627.7998046875,4630.0,473
2026-01-12 13:57:00+00:00,4628.2001953125,4629.39990234375,4626.7998046875,4628.39990234375,344
2026-01-12 13:58:00+00:00,4627.0,4628.10009765625,4626.5,4628.10009765625,379
2026-01-12 13:59:00+00:00,4626.2998046875,4627.2998046875,4626.2998046875,4627.10009765625,143
2026-01-12 14:00:00+00:00,4622.7998046875,4628.10009765625,4622.60009765625,4626.60009765625,642
2026-01-12 14:01:00+00:00,4622.7001953125,4625.10009765625,4622.2998046875,4622.7998046875,469
2026-01-12 14:02:00+00:00,4617.5,4623.2001953125,4617.39990234375,4622.89990234375,859
2026-01-12 14:03:00+00:00,4609.39990234375,4617.7001953125,4609.39990234375,4617.60009765625,1353
2026-01-12 14:04:00+00:00,4610.39990234375,4615.0,4608.60009765625,4609.7001953125,951
2026-01-12 14:05:00+00:00,4613.10009765625,4614.7001953125,4609.7998046875,4610.39990234375,609
2026-01-12 14:06:00+00:00,4612.39990234375,4613.10009765625,4609.10009765625,4612.7001953125,430
2026-01-12 14:07:00+00:00,4611.0,4614.5,4610.0,4612.7001953125,538
2026-01-12 14:08:00+00:00,4609.10009765625,4612.7998046875,4607.7998046875,4611.0,412
2026-01-12 14:09:00+00:00,4608.7001953125,4611.60009765625,4608.60009765625,4609.2001953125,282
2026-01-12 14:10:00+00:00,4606.39990234375,4608.7998046875,4602.60009765625,4608.7998046875,856
2026-01-12 14:11:00+00:00,4607.89990234375,4608.89990234375,4605.0,4606.60009765625,416
2026-01-12 14:12:00+00:00,4605.5,4608.7998046875,4605.39990234375,4607.7001953125,219
2026-01-12 14:13:00+00:00,4605.2001953125,4607.60009765625,4604.5,4605.60009765625,352
2026-01-12 14:14:00+00:00,4606.5,4607.7998046875,4603.39990234375,4605.39990234375,398
2026-01-12 14:15:00+00:00,4602.39990234375,4606.89990234375,4600.5,4606.2998046875,572
2026-01-12 14:16:00+00:00,4603.7001953125,4605.7001953125,4600.39990234375,4602.10009765625,334
2026-01-12 14:17:00+00:00,4606.10009765625,4606.2001953125,4603.10009765625,4603.7998046875,273
2026-01-12 14:18:00+00:00,4608.5,4608.89990234375,4605.2001953125,4605.89990234375,282
2026-01-12 14:19:00+00:00,4607.2001953125,4608.7001953125,4605.7998046875,4608.5,232
2026-01-12 14:20:00+00:00,4608.5,4609.2998046875,4606.5,4607.10009765625,235
2026-01-12 14:21:00+00:00,4609.5,4610.2001953125,4606.89990234375,4608.7001953125,393
2026-01-12 14:22:00+00:00,4605.5,4609.89990234375,4602.7998046875,4609.2001953125,955
2026-01-12 14:23:00+00:00,4607.39990234375,4608.2001953125,4604.5,4605.5,345
2026-01-12 14:24:00+00:00,4607.2998046875,4608.2001953125,4606.10009765625,4607.10009765625,303
2026-01-12 14:25:00+00:00,4598.39990234375,4608.2001953125,4598.0,4607.7001953125,794
2026-01-12 14:26:00+00:00,4598.2001953125,4600.89990234375,4597.0,4598.5,527
2026-01-12 14:27:00+00:00,4597.60009765625,4598.60009765625,4595.2001953125,4598.2001953125,640
2026-01-12 14:28:00+00:00,4602.60009765625,4602.60009765625,4596.7998046875,4597.89990234375,436
2026-01-12 14:29:00+00:00,4596.60009765625,4603.60009765625,4596.60009765625,4602.2998046875,758
2026-01-12 14:30:00+00:00,4601.2001953125,4602.7998046875,4595.10009765625,4596.39990234375,825
2026-01-12 14:31:00+00:00,4608.10009765625,4608.2001953125,4600.2001953125,4600.7998046875,669
2026-01-12 14:32:00+00:00,4609.0,4610.39990234375,4607.7001953125,4608.2001953125,626
2026-01-12 14:33:00+00:00,4608.2998046875,4611.10009765625,4607.0,4609.2001953125,566
2026-01-12 14:34:00+00:00,4608.10009765625,4608.5,4603.89990234375,4608.5,383
2026-01-12 14:35:00+00:00,4602.2001953125,4608.7998046875,4602.2001953125,4608.2998046875,389
2026-01-12 14:36:00+00:00,4607.7001953125,4608.2998046875,4601.60009765625,4602.2998046875,551
2026-01-12 14:37:00+00:00,4605.60009765625,4608.2001953125,4604.2998046875,4607.89990234375,396
2026-01-12 14:38:00+00:00,4614.2998046875,4614.39990234375,4605.2998046875,4605.7001953125,1032
2026-01-12 14:39:00+00:00,4619.39990234375,4620.2001953125,4614.0,4614.10009765625,1069
2026-01-12 14:40:00+00:00,4615.7001953125,4619.7001953125,4614.89990234375,4619.2998046875,558
2026-01-12 14:41:00+00:00,4617.2998046875,4618.5,4614.5,4615.5,411
2026-01-12 14:42:00+00:00,4616.2001953125,4618.7998046875,4614.5,4617.2001953125,256
2026-01-12 14:43:00+00:00,4612.10009765625,4617.2998046875,4611.5,4616.39990234375,396
2026-01-12 14:44:00+00:00,4612.60009765625,4613.89990234375,4609.7998046875,4611.7001953125,561
2026-01-12 14:45:00+00:00,4610.2001953125,4613.10009765625,4608.39990234375,4612.5,580
2026-01-12 14:46:00+00:00,4608.2001953125,4612.60009765625,4606.7998046875,4610.39990234375,416
2026-01-12 14:47:00+00:00,4607.60009765625,4611.0,4607.2001953125,4608.2001953125,271
2026-01-12 14:48:00+00:00,4609.0,4610.5,4606.39990234375,4607.60009765625,278
2026-01-12 14:49:00+00:00,4610.7001953125,4611.2998046875,4607.2001953125,4608.7998046875,225
2026-01-12 14:50:00+00:00,4611.2001953125,4612.60009765625,4607.89990234375,4610.5,318
2026-01-12 14:51:00+00:00,4614.5,4616.10009765625,4611.2001953125,4612.0,441
2026-01-12 14:52:00+00:00,4614.5,4614.7998046875,4612.2998046875,4614.2998046875,234
2026-01-12 14:53:00+00:00,4617.0,4617.60009765625,4614.7998046875,4614.7998046875,310
2026-01-12 14:54:00+00:00,4614.2998046875,4617.7998046875,4614.10009765625,4617.2998046875,216
2026-01-12 14:55:00+00:00,4613.2998046875,4615.7998046875,4611.39990234375,4613.89990234375,401
2026-01-12 14:56:00+00:00,4612.7001953125,4613.60009765625,4611.0,4613.39990234375,155
2026-01-12 14:57:00+00:00,4613.7001953125,4613.7998046875,4611.7001953125,4612.2001953125,216
2026-01-12 14:58:00+00:00,4610.5,4614.7001953125,4610.0,4613.89990234375,186
2026-01-12 14:59:00+00:00,4612.10009765625,4614.60009765625,4610.60009765625,4610.7001953125,242
2026-01-12 15:00:00+00:00,4616.10009765625,4617.2998046875,4611.39990234375,4611.7998046875,631
2026-01-12 15:01:00+00:00,4618.89990234375,4619.89990234375,4615.89990234375,4616.10009765625,456
2026-01-12 15:02:00+00:00,4621.5,4621.7001953125,4617.2001953125,4618.7998046875,500
2026-01-12 15:03:00+00:00,4621.2001953125,4622.60009765625,4620.39990234375,4621.2001953125,554
2026-01-12 15:04:00+00:00,4616.2001953125,4621.2998046875,4614.89990234375,4621.2998046875,660
2026-01-12 15:05:00+00:00,4619.89990234375,4620.10009765625,4614.89990234375,4616.39990234375,446
2026-01-12 15:06:00+00:00,4624.0,4624.39990234375,4618.60009765625,4619.7998046875,594
2026-01-12 15:07:00+00:00,4625.5,4626.2998046875,4624.0,4624.10009765625,475
2026-01-12 15:08:00+00:00,4625.5,4626.10009765625,4623.5,4625.5,421
2026-01-12 15:09:00+00:00,4625.0,4627.60009765625,4624.89990234375,4625.7998046875,869
2026-01-12 15:10:00+00:00,4626.2001953125,4627.60009765625,4624.39990234375,4624.7998046875,429
2026-01-12 15:11:00+00:00,4624.89990234375,4627.60009765625,4624.89990234375,4626.39990234375,315
2026-01-12 15:12:00+00:00,4628.5,4628.7998046875,4624.10009765625,4625.0,394
2026-01-12 15:13:00+00:00,4626.89990234375,4629.2001953125,4626.60009765625,4628.7001953125,368
2026-01-12 15:14:00+00:00,4627.2998046875,4629.2998046875,4625.89990234375,4626.7998046875,354
2026-01-12 15:15:00+00:00,4625.5,4628.89990234375,4625.5,4627.39990234375,461
2026-01-12 15:16:00+00:00,4624.0,4626.2001953125,4622.39990234375,4625.60009765625,439
2026-01-12 15:17:00+00:00,4623.7998046875,4626.0,4622.89990234375,4624.0,496
2026-01-12 15:18:00+00:00,4624.39990234375,4625.2998046875,4622.7998046875,4624.0,329
2026-01-12 15:19:00+00:00,4624.2001953125,4626.10009765625,4623.5,4625.10009765625,221
2026-01-12 15:20:00+00:00,4623.5,4624.60009765625,4622.2998046875,4624.2998046875,399
2026-01-12 15:21:00+00:00,4621.39990234375,4623.60009765625,4621.2001953125,4623.10009765625,426
2026-01-12 15:22:00+00:00,4624.2998046875,4624.2998046875,4619.7998046875,4621.5,448
2026-01-12 15:23:00+00:00,4627.10009765625,4627.89990234375,4624.2001953125,4624.5,438
2026-01-12 15:24:00+00:00,4627.7001953125,4628.10009765625,4626.7001953125,4627.2998046875,246
2026-01-12 15:25:00+00:00,4629.5,4630.0,4627.2001953125,4627.7001953125,451
2026-01-12 15:26:00+00:00,4629.5,4632.10009765625,4629.2001953125,4629.2001953125,2681
2026-01-12 15:27:00+00:00,4628.60009765625,4630.5,4626.89990234375,4629.89990234375,402
2026-01-12 15:28:00+00:00,4628.2001953125,4630.2001953125,4627.5,4628.7001953125,216
2026-01-12 15:29:00+00:00,4629.7001953125,4630.7998046875,4627.7998046875,4628.2998046875,240
2026-01-12 15:30:00+00:00,4629.2001953125,4631.39990234375,4629.0,4629.7998046875,316
2026-01-12 15:31:00+00:00,4629.0,4630.2001953125,4628.5,4629.39990234375,306
2026-01-12 15:32:00+00:00,4630.0,4630.7001953125,4628.5,4629.0,302
2026-01-12 15:33:00+00:00,4633.10009765625,4633.2998046875,4630.0,4630.0,420
2026-01-12 15:34:00+00:00,4632.89990234375,4635.0,4632.2998046875,4633.0,611
2026-01-12 15:35:00+00:00,4634.2998046875,4635.39990234375,4633.0,4633.2001953125,274
2026-01-12 15:36:00+00:00,4635.60009765625,4636.60009765625,4633.2001953125,4634.5,780
2026-01-12 15:37:00+00:00,4634.7001953125,4638.2001953125,4633.60009765625,4635.60009765625,814
2026-01-12 15:38:00+00:00,4635.7001953125,4636.89990234375,4633.0,4634.7998046875,603
2026-01-12 15:39:00+00:00,4637.39990234375,4637.5,4634.2998046875,4636.0,2734
2026-01-12 15:40:00+00:00,4632.89990234375,4638.10009765625,4632.60009765625,4637.10009765625,499
2026-01-12 15:41:00+00:00,4634.0,4634.89990234375,4632.60009765625,4632.7998046875,298
2026-01-12 15:42:00+00:00,4635.7001953125,4636.0,4633.7998046875,4634.10009765625,188
2026-01-12 15:43:00+00:00,4636.89990234375,4637.0,4634.89990234375,4635.89990234375,284
2026-01-12 15:44:00+00:00,4634.5,4637.2998046875,4634.2998046875,4636.7998046875,357
2026-01-12 15:45:00+00:00,4634.89990234375,4635.2001953125,4632.89990234375,4634.2001953125,166
2026-01-12 15:46:00+00:00,4630.7001953125,4635.89990234375,4630.5,4635.0,534
2026-01-12 15:47:00+00:00,4632.2998046875,4632.60009765625,4629.2001953125,4630.60009765625,250
2026-01-12 15:48:00+00:00,4631.60009765625,4633.2001953125,4630.89990234375,4632.2998046875,210
2026-01-12 15:49:00+00:00,4632.7001953125,4633.7001953125,4631.10009765625,4631.60009765625,157
2026-01-12 15:50:00+00:00,4630.0,4632.60009765625,4629.10009765625,4632.39990234375,222
2026-01-12 15:51:00+00:00,4632.5,4633.2998046875,4629.7998046875,4630.0,152
2026-01-12 15:52:00+00:00,4632.0,4632.7998046875,4631.2998046875,4632.5,65
2026-01-12 15:53:00+00:00,4630.89990234375,4632.2998046875,4630.5,4631.7001953125,131
2026-01-12 15:54:00+00:00,4631.5,4632.2001953125,4629.7998046875,4630.89990234375,135
2026-01-12 15:55:00+00:00,4630.0,4631.60009765625,4628.10009765625,4631.2998046875,293
2026-01-12 15:56:00+00:00,4630.39990234375,4632.7998046875,4630.0,4630.0,278
2026-01-12 15:57:00+00:00,4631.39990234375,4632.60009765625,4629.89990234375,4630.5,145
2026-01-12 15:58:00+00:00,4631.7998046875,4633.0,4630.60009765625,4631.2998046875,292
2026-01-12 15:59:00+00:00,4630.89990234375,4632.60009765625,4630.7001953125,4631.2001953125,194
2026-01-12 16:00:00+00:00,4632.39990234375,4633.0,4630.7998046875,4630.89990234375,252
2026-01-12 16:01:00+00:00,4630.7001953125,4633.0,4630.5,4632.39990234375,374
2026-01-12 16:02:00+00:00,4628.2001953125,4630.7998046875,4627.39990234375,4630.5,482
2026-01-12 16:03:00+00:00,4630.0,4630.0,4627.5,4628.0,269
2026-01-12 16:04:00+00:00,4633.7001953125,4634.2998046875,4629.39990234375,4630.2001953125,215
2026-01-12 16:05:00+00:00,4633.2998046875,4634.39990234375,4632.60009765625,4633.5,465
2026-01-12 16:06:00+00:00,4634.2998046875,4634.7001953125,4633.10009765625,4633.10009765625,266
2026-01-12 16:07:00+00:00,4634.60009765625,4635.10009765625,4632.7998046875,4634.2998046875,2565
2026-01-12 16:08:00+00:00,4633.89990234375,4635.10009765625,4632.60009765625,4634.7001953125,232
2026-01-12 16:09:00+00:00,4634.7998046875,4635.39990234375,4633.89990234375,4633.89990234375,120
2026-01-12 16:10:00+00:00,4634.7001953125,4635.5,4634.2001953125,4634.7001953125,338
2026-01-12 16:11:00+00:00,4634.2001953125,4635.2998046875,4634.0,4634.60009765625,199
2026-01-12 16:12:00+00:00,4635.0,4635.5,4632.60009765625,4633.89990234375,475
2026-01-12 16:13:00+00:00,4638.60009765625,4638.89990234375,4634.60009765625,4634.60009765625,605
2026-01-12 16:14:00+00:00,4639.2001953125,4640.10009765625,4638.2001953125,4638.7998046875,576
2026-01-12 16:15:00+00:00,4638.60009765625,4639.7001953125,4636.60009765625,4639.2998046875,564
2026-01-12 16:16:00+00:00,4639.5,4640.5,4638.7001953125,4638.7001953125,332
2026-01-12 16:17:00+00:00,4639.89990234375,4640.2001953125,4639.2001953125,4639.60009765625,208
2026-01-12 16:18:00+00:00,4637.60009765625,4640.39990234375,4637.2998046875,4640.10009765625,359
2026-01-12 16:19:00+00:00,4638.2998046875,4638.7998046875,4637.0,4637.7001953125,278
2026-01-12 16:20:00+00:00,4639.5,4639.89990234375,4638.2001953125,4638.2001953125,217
2026-01-12 16:21:00+00:00,4637.39990234375,4639.7001953125,4637.0,4639.7001953125,172
2026-01-12 16:22:00+00:00,4637.7998046875,4638.7998046875,4637.10009765625,4637.10009765625,160
2026-01-12 16:23:00+00:00,4635.0,4637.7998046875,4634.60009765625,4637.7998046875,276
2026-01-12 16:24:00+00:00,4634.2001953125,4634.7998046875,4632.10009765625,4634.7998046875,439
2026-01-12 16:25:00+00:00,4632.39990234375,4634.7001953125,4632.10009765625,4634.39990234375,268
2026-01-12 16:26:00+00:00,4631.5,4632.39990234375,4629.7001953125,4632.2998046875,2927
2026-01-12 16:27:00+00:00,4631.5,4633.39990234375,4630.60009765625,4631.39990234375,242
2026-01-12 16:28:00+00:00,4631.2998046875,4632.5,4631.0,4631.7998046875,199
2026-01-12 16:29:00+00:00,4629.7998046875,4631.60009765625,4629.5,4631.39990234375,136
2026-01-12 16:30:00+00:00,4630.7998046875,4632.0,4629.7998046875,4630.10009765625,172
2026-01-12 16:31:00+00:00,4631.89990234375,4632.60009765625,4630.2998046875,4631.0,141
2026-01-12 16:32:00+00:00,4630.89990234375,4632.2998046875,4630.60009765625,4631.89990234375,69
2026-01-12 16:33:00+00:00,4632.60009765625,4632.89990234375,4629.10009765625,4631.2001953125,206
2026-01-12 16:34:00+00:00,4631.60009765625,4633.0,4631.2998046875,4632.89990234375,188
2026-01-12 16:35:00+00:00,4629.89990234375,4633.39990234375,4629.89990234375,4631.7998046875,134
2026-01-12 16:36:00+00:00,4626.5,4630.7998046875,4625.7998046875,4630.0,1248
2026-01-12 16:37:00+00:00,4625.5,4627.10009765625,4624.89990234375,4626.5,247
2026-01-12 16:38:00+00:00,4625.0,4626.0,4623.5,4626.0,349
2026-01-12 16:39:00+00:00,4623.39990234375,4625.7998046875,4623.39990234375,4624.7001953125,199
2026-01-12 16:40:00+00:00,4618.5,4624.10009765625,4618.0,4623.60009765625,658
2026-01-12 16:41:00+00:00,4622.0,4622.7998046875,4618.10009765625,4618.5,479
2026-01-12 16:42:00+00:00,4621.7001953125,4623.60009765625,4621.0,4622.10009765625,291
2026-01-12 16:43:00+00:00,4622.0,4622.60009765625,4621.0,4621.5,334
2026-01-12 16:44:00+00:00,4622.60009765625,4624.2001953125,4621.0,4621.60009765625,257
2026-01-12 16:45:00+00:00,4625.5,4625.7001953125,4622.39990234375,4622.60009765625,234
2026-01-12 16:46:00+00:00,4624.7998046875,4626.60009765625,4624.39990234375,4625.60009765625,233
2026-01-12 16:47:00+00:00,4625.7001953125,4627.5,4624.39990234375,4624.60009765625,276
2026-01-12 16:48:00+00:00,4626.39990234375,4627.39990234375,4625.2998046875,4625.7001953125,298
2026-01-12 16:49:00+00:00,4625.7998046875,4626.7001953125,4625.10009765625,4626.2998046875,102
